Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
6hddopaqn[c]	-168.73	23.22	309.67	234.47	343.30	1.00e-05	1.00e-02
5cysdopa[c]	-433.61	22.30	305.65	232.26	337.48	1.00e-05	1.00e-02
23dh1i56dio[c]	-667.92	75592.91	-363.47	-148555.26	147786.76	1.00e-05	1.00e-02
4glu56dihdind[c]	-1013.14	39.67	-12.96	-120.40	52.92	1.00e-05	1.00e-02
ind56qn[c]	0.00	100000.00	217.46	-195812.23	196205.59	1.00e-05	1.00e-02
4glu56dihdind[e]	-1013.14	39.67	14.38	-93.06	80.26	1.00e-05	1.00e-02
5cysdopa[e]	-433.61	22.30	325.78	252.38	357.60	1.00e-05	1.00e-02
CE5025[e]	-1056.59	27.40	104.96	21.57	146.78	1.00e-05	1.00e-02
CE2172[e]	-270.10	100000.01	265.66	-195764.05	196253.81	1.00e-05	1.00e-02
CE5629[e]	-158.16	35.14	333.11	234.54	390.11	1.00e-05	1.00e-02
Rtotal[r]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
dhcrm_hs[r]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
Rtotal[g]	0.00	100000.00	-0.74	-196030.43	195987.38	1.00e-05	1.00e-02
sphings[g]	-166.76	19.72	1294.15	1225.81	1320.93	1.00e-05	1.00e-02
sphgn[g]	-233.27	20.15	1304.54	1235.35	1332.17	1.00e-05	1.00e-02
dhcrm_hs[g]	0.00	100000.00	1460.92	-194568.77	197449.05	1.00e-05	1.00e-02
phcrm_hs[g]	0.00	100000.00	1460.92	-194568.77	197449.05	1.00e-05	1.00e-02
phsphings[g]	-391.20	18.99	1146.60	1079.69	1171.94	1.00e-05	1.00e-02
phcrm_hs[r]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
phsphings[r]	-391.20	18.99	1348.41	1281.50	1373.75	1.00e-05	1.00e-02
galgluside_hs[e]	-850.57	48.98	3304.60	3178.92	3388.72	1.00e-05	1.00e-02
gluside_hs[e]	0.00	100000.00	2055.28	-193974.41	198043.41	1.00e-05	1.00e-02
gm2_hs[l]	0.00	100000.00	2838.11	-193191.58	198826.23	1.00e-05	1.00e-02
gm1_hs[l]	0.00	100000.00	3172.09	-192857.60	199160.22	1.00e-05	1.00e-02
ga2_hs[l]	0.00	100000.00	2304.48	-193725.21	198292.60	1.00e-05	1.00e-02
ga1_hs[l]	0.00	100000.00	2638.46	-193391.23	198626.58	1.00e-05	1.00e-02
gd2_hs[l]	0.00	100000.00	3370.26	-192659.43	199358.38	1.00e-05	1.00e-02
gd1b_hs[l]	0.00	100000.00	3704.24	-192325.45	199692.37	1.00e-05	1.00e-02
phcrm_hs[c]	0.00	100000.00	1652.71	-194376.98	197640.84	1.00e-05	1.00e-02
gd3_hs[e]	0.00	100000.00	3928.88	-192100.81	199917.00	1.00e-05	1.00e-02
gm3_hs[e]	0.00	100000.00	3216.22	-192813.47	199204.35	1.00e-05	1.00e-02
ga1_hs[e]	0.00	100000.00	3529.72	-192499.97	199517.85	1.00e-05	1.00e-02
gd3_hs[l]	0.00	100000.00	2936.08	-193093.61	198924.21	1.00e-05	1.00e-02
thcrm_hs[l]	0.00	100000.00	2204.28	-193825.41	198192.41	1.00e-05	1.00e-02
gm1_hs[e]	0.00	100000.00	4243.86	-191785.83	200231.99	1.00e-05	1.00e-02
gm2_hs[e]	0.00	100000.00	3797.06	-192232.63	199785.19	1.00e-05	1.00e-02
gm3_hs[l]	0.00	100000.00	2403.93	-193625.76	198392.06	1.00e-05	1.00e-02
gm1_hs[c]	0.00	100000.00	4131.04	-191898.65	200119.17	1.00e-05	1.00e-02
gd1a_hs[c]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
gd1b_hs[c]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
gt1b_hs[c]	0.00	100000.00	5516.88	-190512.81	201505.00	1.00e-05	1.00e-02
ga1_hs[c]	0.00	100000.00	3435.90	-192593.78	199424.03	1.00e-05	1.00e-02
ga2_hs[c]	0.00	100000.00	3000.98	-193028.71	198989.10	1.00e-05	1.00e-02
gm2_hs[c]	0.00	100000.00	3696.12	-192333.57	199684.24	1.00e-05	1.00e-02
gm1b_hs[e]	0.00	100000.00	4243.86	-191785.83	200231.99	1.00e-05	1.00e-02
gd1a_hs[e]	0.00	100000.00	4956.52	-191073.17	200944.64	1.00e-05	1.00e-02
gd1b_hs[e]	0.00	100000.00	4956.52	-191073.17	200944.64	1.00e-05	1.00e-02
gt1b_hs[e]	0.00	100000.00	5667.70	-190361.99	201655.82	1.00e-05	1.00e-02
gd2_hs[e]	0.00	100000.00	4509.72	-191519.97	200497.84	1.00e-05	1.00e-02
gm1_hs[n]	0.00	100000.00	4131.04	-191898.65	200119.17	1.00e-05	1.00e-02
gd1a_hs[n]	0.00	100000.00	4824.70	-191204.99	200812.83	1.00e-05	1.00e-02
dag_hs[g]	280.11	69.63	2894.40	2728.24	3018.99	1.00e-05	1.00e-02
pchol_hs[n]	0.00	100000.00	782.86	-195246.82	196770.99	1.00e-05	1.00e-02
sphmyln_hs[n]	-559.97	181265.40	2049.57	-353260.30	357317.87	1.00e-05	1.00e-02
phsphings[c]	-391.20	18.99	1348.41	1281.50	1373.75	1.00e-05	1.00e-02
phsph1p[c]	-1260.69	18.39	434.98	369.24	459.16	1.00e-05	1.00e-02
sphings[n]	-166.76	19.72	1485.91	1417.57	1512.68	1.00e-05	1.00e-02
sphs1p[n]	-1036.25	19.32	572.45	504.89	598.45	1.00e-05	1.00e-02
sphgn[n]	-233.27	20.15	1506.39	1437.20	1534.02	1.00e-05	1.00e-02
sph1p[n]	-1102.75	19.64	592.92	524.74	619.54	1.00e-05	1.00e-02
cholp[n]	-1229.77	75592.90	-664.61	-148856.37	147485.59	1.00e-05	1.00e-02
cmpacna[e]	0.00	100000.00	1295.62	-194734.07	197283.74	1.00e-05	1.00e-02
gda1_hs[n]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
hhxdcal[c]	-208.54	17.51	1183.22	1119.21	1205.66	1.00e-05	1.00e-02
34dhpe[e]	-394.19	14.07	52.57	-4.69	68.27	1.00e-05	1.00e-02
gd3_hs[m]	0.00	100000.00	4242.39	-191787.29	200230.52	1.00e-05	1.00e-02
15HPET[x]	0.00	100000.00	1311.43	-194718.25	197299.56	1.00e-05	1.00e-02
M02956[e]	0.00	100000.00	223.40	-195806.29	196211.52	1.00e-05	1.00e-02
M00234[e]	0.00	100000.00	268.08	-195761.61	196256.20	1.00e-05	1.00e-02
M01807[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
M00503[e]	0.00	100000.00	312.76	-195716.93	196300.88	1.00e-05	1.00e-02
M00241[e]	0.00	100000.00	268.08	-195761.61	196256.20	1.00e-05	1.00e-02
M01820[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
M00510[e]	0.00	100000.00	312.76	-195716.93	196300.88	1.00e-05	1.00e-02
M00003[e]	-192.42	18.84	1192.65	1126.03	1217.70	1.00e-05	1.00e-02
M00008[e]	-106.89	22.95	1456.90	1382.23	1490.01	1.00e-05	1.00e-02
M00010[e]	-40.39	23.96	1434.05	1357.39	1469.14	1.00e-05	1.00e-02
M00017[e]	-173.39	22.71	1479.76	1405.56	1512.39	1.00e-05	1.00e-02
M00019[e]	-186.08	20.13	1288.35	1219.21	1315.93	1.00e-05	1.00e-02
M00021[e]	-94.20	25.44	1648.31	1568.75	1686.30	1.00e-05	1.00e-02
M00115[e]	-186.08	20.13	1288.35	1219.21	1315.93	1.00e-05	1.00e-02
M00117[e]	-211.45	15.02	905.54	846.42	923.10	1.00e-05	1.00e-02
M00260[e]	38.80	27.76	1602.59	1518.49	1645.13	1.00e-05	1.00e-02
M00265[e]	-27.70	26.29	1625.45	1544.24	1665.09	1.00e-05	1.00e-02
M00315[e]	51.49	29.96	1794.00	1705.59	1840.84	1.00e-05	1.00e-02
M00341[e]	-27.70	26.29	1625.45	1544.24	1665.10	1.00e-05	1.00e-02
M01197[e]	-198.76	17.56	1096.95	1032.84	1119.49	1.00e-05	1.00e-02
M01207[e]	-106.89	22.95	1456.90	1382.23	1490.01	1.00e-05	1.00e-02
M01235[e]	-173.39	22.71	1479.76	1405.56	1512.39	1.00e-05	1.00e-02
M01238[e]	-192.42	18.84	1192.65	1126.03	1217.70	1.00e-05	1.00e-02
M01582[e]	-160.71	25.30	1671.16	1591.89	1708.87	1.00e-05	1.00e-02
M02053[e]	-233.56	24.55	1598.32	1520.50	1634.57	1.00e-05	1.00e-02
M02457[e]	-100.19	25.00	1418.92	1340.23	1456.05	1.00e-05	1.00e-02
M02613[e]	-246.24	21.95	1406.91	1334.20	1438.06	1.00e-05	1.00e-02
M02745[e]	-211.45	15.02	905.54	846.42	923.10	1.00e-05	1.00e-02
M03045[e]	-220.87	27.16	1789.72	1706.79	1831.09	1.00e-05	1.00e-02
M03051[e]	-284.30	14.18	832.69	775.22	848.60	1.00e-05	1.00e-02
M03153[e]	-135.34	30.49	2053.97	1964.52	2101.87	1.00e-05	1.00e-02
M02560[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
M02561[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
C01601[e]	-309.67	9.09	449.88	402.36	455.83	1.00e-05	1.00e-02
M02909[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
M02108[e]	-322.35	6.65	258.47	215.74	259.64	1.00e-05	1.00e-02
M03117[e]	-296.98	11.62	641.29	588.83	652.18	1.00e-05	1.00e-02
M03134[e]	-335.04	4.43	67.07	28.70	63.88	1.00e-05	1.00e-02
xolest2_hs[l]	0.00	100000.00	1502.92	-194526.77	197491.04	1.00e-05	1.00e-02
xolest2_hs[r]	0.00	100000.00	1957.16	-194072.53	197945.29	1.00e-05	1.00e-02
M03134[c]	-335.04	4.43	56.38	18.01	53.18	1.00e-05	1.00e-02
M02694[c]	-3254.88	30.10	-1515.64	-1604.33	-1468.52	1.00e-05	1.00e-02
M02694[m]	-3254.88	30.10	-1325.25	-1413.94	-1278.12	1.00e-05	1.00e-02
M02108[c]	-322.35	6.65	243.03	200.30	244.19	1.00e-05	1.00e-02
M02107[c]	-3242.20	31.01	-1328.96	-1419.43	-1280.06	1.00e-05	1.00e-02
M02107[m]	-3242.20	31.01	-1119.59	-1210.06	-1070.69	1.00e-05	1.00e-02
M02616[c]	-3229.51	32.11	-1142.30	-1234.92	-1091.25	1.00e-05	1.00e-02
M02616[m]	-3229.51	32.11	-913.93	-1006.55	-862.88	1.00e-05	1.00e-02
M03117[c]	-296.98	11.62	616.35	563.89	627.24	1.00e-05	1.00e-02
M03116[c]	-3216.83	33.37	-955.65	-1050.75	-902.11	1.00e-05	1.00e-02
M03116[m]	-3216.83	33.37	-708.28	-803.38	-654.74	1.00e-05	1.00e-02
M03051[c]	-284.30	14.18	803.00	745.53	818.91	1.00e-05	1.00e-02
M03050[c]	-3204.14	34.79	-768.99	-866.88	-712.67	1.00e-05	1.00e-02
M00129[c]	-3131.30	36.47	-696.15	-797.33	-636.53	1.00e-05	1.00e-02
M00117[c]	-211.45	15.02	875.85	816.73	893.41	1.00e-05	1.00e-02
HC10784[c]	0.00	100000.00	2423.73	-193605.96	198411.86	1.00e-05	1.00e-02
M02745[c]	-211.45	15.02	875.85	816.73	893.41	1.00e-05	1.00e-02
M01141[c]	-3131.30	36.47	-696.14	-797.32	-636.53	1.00e-05	1.00e-02
M01197[c]	-198.76	17.56	1062.50	998.39	1085.05	1.00e-05	1.00e-02
M01191[c]	-3118.61	38.00	-509.50	-613.67	-446.90	1.00e-05	1.00e-02
M00003[c]	-192.42	18.84	1155.83	1089.21	1180.88	1.00e-05	1.00e-02
M00004[c]	-3112.27	38.81	-416.16	-521.92	-351.98	1.00e-05	1.00e-02
M01238[c]	-192.42	18.84	1155.83	1089.21	1180.88	1.00e-05	1.00e-02
M01237[c]	-3112.27	38.81	-416.16	-521.92	-351.98	1.00e-05	1.00e-02
M00019[c]	-186.08	20.13	1249.16	1180.02	1276.73	1.00e-05	1.00e-02
M00020[c]	-3105.93	39.64	-322.84	-430.23	-257.01	1.00e-05	1.00e-02
vacccoa[c]	-3105.93	39.64	-322.84	-430.23	-257.01	1.00e-05	1.00e-02
M00127[c]	-245.88	21.34	1232.85	1161.33	1262.80	1.00e-05	1.00e-02
M00115[c]	-186.08	20.13	1249.16	1180.02	1276.73	1.00e-05	1.00e-02
M00116[c]	-3105.93	39.64	-322.85	-430.23	-257.02	1.00e-05	1.00e-02
M02613[c]	-246.24	21.95	1362.97	1290.26	1394.11	1.00e-05	1.00e-02
M02612[c]	-3166.09	39.80	-209.03	-316.72	-142.90	1.00e-05	1.00e-02
M00017[c]	-173.39	22.71	1435.81	1361.62	1468.44	1.00e-05	1.00e-02
M00018[c]	-3093.24	41.39	-136.18	-246.99	-66.94	1.00e-05	1.00e-02
M01235[c]	-173.39	22.71	1435.81	1361.62	1468.44	1.00e-05	1.00e-02
M01236[c]	-3093.24	41.39	-136.18	-246.99	-66.94	1.00e-05	1.00e-02
M01207[c]	-106.89	22.95	1415.33	1340.66	1448.45	1.00e-05	1.00e-02
M00123[c]	-3026.74	42.47	-156.66	-269.60	-85.30	1.00e-05	1.00e-02
M02457[c]	-100.19	25.00	1378.54	1299.85	1415.67	1.00e-05	1.00e-02
M00101[c]	-2960.23	43.94	-177.14	-292.95	-102.88	1.00e-05	1.00e-02
M02053[c]	-233.56	24.55	1549.62	1471.81	1585.87	1.00e-05	1.00e-02
M02052[c]	-3153.40	41.66	-22.37	-133.72	47.41	1.00e-05	1.00e-02
M01582[c]	-160.71	25.30	1622.47	1543.20	1660.17	1.00e-05	1.00e-02
M00006[c]	-3080.56	43.22	50.47	-63.92	123.31	1.00e-05	1.00e-02
M03045[c]	-220.87	27.16	1736.28	1653.35	1777.64	1.00e-05	1.00e-02
M03047[c]	-3140.72	43.61	164.28	49.13	237.87	1.00e-05	1.00e-02
M03153[c]	-135.34	30.49	1995.78	1906.32	2043.67	1.00e-05	1.00e-02
M02112[c]	-3055.18	47.11	423.78	301.76	504.24	1.00e-05	1.00e-02
M00010[c]	-40.39	23.96	1394.85	1318.19	1429.94	1.00e-05	1.00e-02
M00012[c]	-2960.23	43.94	-177.14	-292.96	-102.89	1.00e-05	1.00e-02
M00341[c]	-27.70	26.29	1581.51	1500.30	1621.15	1.00e-05	1.00e-02
M00343[c]	-2947.55	45.59	9.51	-109.54	86.99	1.00e-05	1.00e-02
M00260[c]	38.80	27.76	1561.02	1476.92	1603.56	1.00e-05	1.00e-02
M00315[c]	51.49	29.96	1747.68	1659.27	1794.52	1.00e-05	1.00e-02
M00008[c]	-106.89	22.95	1415.33	1340.66	1448.44	1.00e-05	1.00e-02
M00021[c]	-94.20	25.44	1601.99	1522.43	1639.98	1.00e-05	1.00e-02
M00023[c]	-3014.05	44.22	29.99	-86.36	104.78	1.00e-05	1.00e-02
M00265[c]	-27.70	26.29	1581.50	1500.29	1621.15	1.00e-05	1.00e-02
HC02048[c]	0.00	100000.00	1336.42	-194693.27	197324.54	1.00e-05	1.00e-02
HC02042[c]	0.00	100000.00	257.99	-195771.70	196246.12	1.00e-05	1.00e-02
clpn_hs[m]	0.00	100000.00	768.92	-195260.77	196757.05	1.00e-05	1.00e-02
HC02050[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
HC02051[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
HC02054[c]	0.00	100000.00	214.50	-195815.19	196202.63	1.00e-05	1.00e-02
HC02056[c]	0.00	100000.00	260.95	-195768.73	196249.08	1.00e-05	1.00e-02
HC02057[c]	0.00	100000.00	260.95	-195768.73	196249.08	1.00e-05	1.00e-02
HC02060[c]	0.00	100000.00	260.95	-195768.73	196249.08	1.00e-05	1.00e-02
M02686[c]	0.00	100000.00	564.66	-195465.03	196552.79	1.00e-05	1.00e-02
M02758[c]	0.00	100000.00	651.65	-195378.04	196639.77	1.00e-05	1.00e-02
HC02076[c]	0.00	100000.00	304.45	-195725.24	196292.57	1.00e-05	1.00e-02
HC02070[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
sphmyln_hs[r]	-559.97	181265.40	2049.57	-353260.30	357317.87	1.00e-05	1.00e-02
galgluside_hs[r]	-850.57	48.98	3194.12	3068.44	3278.24	1.00e-05	1.00e-02
galgbside_hs[c]	0.00	100000.00	3870.83	-192158.86	199858.95	1.00e-05	1.00e-02
M02197[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
M02491[c]	-1513.98	125356.65	-906.62	-246635.35	244780.55	1.00e-05	1.00e-02
M03131[c]	-675.02	11.41	-414.29	-466.34	-403.80	1.00e-05	1.00e-02
gm1b_hs[c]	0.00	100000.00	4131.04	-191898.65	200119.17	1.00e-05	1.00e-02
gm3_hs[c]	0.00	100000.00	3130.72	-192898.97	199118.84	1.00e-05	1.00e-02
M02012[l]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
M02013[l]	0.00	100000.00	2872.25	-193157.44	198860.37	1.00e-05	1.00e-02
gd2_hs[c]	0.00	100000.00	4389.78	-191639.91	200377.90	1.00e-05	1.00e-02
acglcgalgluside_hs[c]	0.00	100000.00	3000.98	-193028.71	198989.10	1.00e-05	1.00e-02
galacglcgalgluside_hs[c]	0.00	100000.00	3435.90	-192593.78	199424.03	1.00e-05	1.00e-02
M02195[c]	0.00	100000.00	3870.83	-192158.86	199858.95	1.00e-05	1.00e-02
galfucgalacglcgalgluside_hs[c]	0.00	100000.00	4305.75	-191723.94	200293.88	1.00e-05	1.00e-02
acgalfucgalacglcgalgluside_hs[c]	0.00	100000.00	4436.23	-191593.46	200424.36	1.00e-05	1.00e-02
M02683[c]	0.00	100000.00	3435.90	-192593.78	199424.03	1.00e-05	1.00e-02
acngal14acglcgalgluside_hs[c]	0.00	100000.00	4131.04	-191898.65	200119.17	1.00e-05	1.00e-02
acglcgal14acglcgalgluside_hs[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
galacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	4436.23	-191593.46	200424.36	1.00e-05	1.00e-02
acglcgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5001.63	-191028.06	200989.76	1.00e-05	1.00e-02
M02186[c]	-1616.72	250713.27	122.97	-491304.73	491509.11	1.00e-05	1.00e-02
M02490[c]	-1513.98	125356.65	-906.62	-246635.35	244780.55	1.00e-05	1.00e-02
M01881[c]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
5HPET[m]	0.00	100000.00	1495.52	-194534.17	197483.65	1.00e-05	1.00e-02
CE6246[c]	-289.76	23.87	1058.50	982.03	1093.41	1.00e-05	1.00e-02
arachd[n]	24.78	25.85	1373.03	1292.69	1411.82	1.00e-05	1.00e-02
12HPET[r]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
gthox[r]	-1897.05	31.70	-592.40	-684.22	-542.13	1.00e-05	1.00e-02
M01111[e]	0.00	100000.00	312.76	-195716.93	196300.88	1.00e-05	1.00e-02
HC02217[r]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
HC02180[r]	-697.28	19.34	737.97	670.38	764.00	1.00e-05	1.00e-02
HC01118[c]	-1436.97	55.92	692.28	552.99	790.02	1.00e-05	1.00e-02
Ssq23epx[c]	367.63	47.08	2542.25	2420.29	2622.65	1.00e-05	1.00e-02
M00939[c]	-783.63	320713.50	1390.99	-627237.15	629977.57	1.00e-05	1.00e-02
M00937[c]	-748.63	320713.50	1339.01	-627289.14	629925.59	1.00e-05	1.00e-02
44mzym[c]	-918.11	250713.28	1169.53	-490258.18	492555.67	1.00e-05	1.00e-02
M00961[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
M00957[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
4mzym_int1[c]	-1308.32	250713.28	692.33	-490735.38	492078.48	1.00e-05	1.00e-02
4mzym_int2[c]	-930.90	250713.28	982.77	-490444.94	492368.92	1.00e-05	1.00e-02
HC02110[c]	-949.76	250713.28	1050.90	-490376.81	492437.04	1.00e-05	1.00e-02
M00963[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
M00959[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
M00955[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
M01067[c]	-931.69	250713.28	894.99	-490532.72	492281.13	1.00e-05	1.00e-02
zymst[c]	-950.55	250713.28	963.11	-490464.59	492349.26	1.00e-05	1.00e-02
chlstol[c]	-943.75	250713.27	969.92	-490457.78	492356.06	1.00e-05	1.00e-02
M00940[c]	-845.90	320713.50	1415.71	-627212.43	630002.29	1.00e-05	1.00e-02
M00938[c]	-810.90	320713.50	1363.73	-627264.42	629950.30	1.00e-05	1.00e-02
M00942[c]	-942.65	250713.28	1144.99	-490282.73	492531.14	1.00e-05	1.00e-02
M00962[c]	0.00	100000.00	2174.62	-193855.07	198162.75	1.00e-05	1.00e-02
M00958[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
M00954[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
M00966[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
M00967[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
M00964[c]	-1162.76	250713.27	924.88	-490502.83	492311.02	1.00e-05	1.00e-02
M00960[c]	-1127.76	250713.28	872.89	-490554.82	492259.03	1.00e-05	1.00e-02
M00956[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
M01068[c]	-993.96	250713.28	919.71	-490508.00	492305.85	1.00e-05	1.00e-02
cholcoar[c]	-4623.89	250713.28	-1318.88	-492746.59	490067.26	1.00e-05	1.00e-02
cholcoas[m]	-4623.89	250713.28	-957.51	-492385.22	490428.63	1.00e-05	1.00e-02
cholcoaone[m]	-4749.35	250713.28	-1179.42	-492607.13	490206.72	1.00e-05	1.00e-02
HC01459[m]	-4781.82	250713.28	-1115.41	-492543.12	490270.73	1.00e-05	1.00e-02
M00978[c]	-1310.04	250713.27	603.63	-490824.07	491989.77	1.00e-05	1.00e-02
M00976[c]	-1474.99	250713.27	438.68	-490989.02	491824.82	1.00e-05	1.00e-02
M01081[c]	-1512.72	250713.27	487.94	-490939.77	491874.08	1.00e-05	1.00e-02
M01083[c]	-1347.77	250713.27	652.88	-490774.82	492039.02	1.00e-05	1.00e-02
M01077[c]	-1531.58	250713.27	556.06	-490871.64	491942.20	1.00e-05	1.00e-02
M01080[c]	-1366.63	250713.27	721.01	-490706.69	492107.15	1.00e-05	1.00e-02
M01077[m]	-1531.58	250713.27	784.07	-490643.63	492170.21	1.00e-05	1.00e-02
M01080[m]	-1366.63	250713.27	949.02	-490478.68	492335.16	1.00e-05	1.00e-02
M01076[m]	-1433.77	229906.82	881.88	-449765.17	451487.37	1.00e-05	1.00e-02
M01079[m]	-1517.37	250713.27	798.28	-490629.42	492184.42	1.00e-05	1.00e-02
M00746[m]	-1647.31	250713.27	571.85	-490855.85	491957.99	1.00e-05	1.00e-02
M00753[m]	-1482.37	250713.27	736.80	-490690.91	492122.94	1.00e-05	1.00e-02
M02977[m]	-1921.78	250713.27	297.38	-491130.32	491683.52	1.00e-05	1.00e-02
M00742[m]	-1411.81	320713.49	855.60	-627772.54	629442.17	1.00e-05	1.00e-02
M02977[c]	-1921.78	250713.27	78.87	-491348.83	491465.01	1.00e-05	1.00e-02
M00742[c]	-1411.81	320713.49	632.33	-627995.81	629218.91	1.00e-05	1.00e-02
M00615[c]	-4781.82	250713.28	-1476.61	-492904.32	489909.53	1.00e-05	1.00e-02
M00743[c]	-4616.88	250713.28	-1311.66	-492739.37	490074.48	1.00e-05	1.00e-02
M00615[x]	-4781.82	250713.28	-1566.99	-492994.69	489819.16	1.00e-05	1.00e-02
M00743[x]	-4616.88	250713.28	-1402.04	-492829.75	489984.10	1.00e-05	1.00e-02
M00625[m]	-1156.75	250713.27	1062.41	-490365.29	492448.55	1.00e-05	1.00e-02
M00625[c]	-1156.75	250713.27	843.90	-490583.80	492230.04	1.00e-05	1.00e-02
M00979[c]	-1302.84	250713.27	610.83	-490816.87	491996.97	1.00e-05	1.00e-02
M00977[c]	-1467.79	250713.27	445.88	-490981.82	491832.02	1.00e-05	1.00e-02
M01082[c]	-1505.52	250713.27	495.14	-490932.57	491881.28	1.00e-05	1.00e-02
M01084[c]	-1340.57	250713.27	660.08	-490767.62	492046.22	1.00e-05	1.00e-02
20ahchsterol[r]	-1171.11	250713.27	829.54	-490598.16	492215.68	1.00e-05	1.00e-02
M01989[c]	-1763.86	250713.27	106.16	-491321.54	491492.30	1.00e-05	1.00e-02
M02155[c]	-1616.72	250713.27	122.97	-491304.73	491509.11	1.00e-05	1.00e-02
M00606[m]	-1163.95	250713.27	1055.21	-490372.49	492441.35	1.00e-05	1.00e-02
M00579[m]	-1329.05	250713.27	890.12	-490537.59	492276.25	1.00e-05	1.00e-02
M00605[c]	-1317.86	250713.27	73.90	-491353.80	491460.04	1.00e-05	1.00e-02
M00406[c]	-1485.18	250713.27	-93.42	-491521.12	491292.72	1.00e-05	1.00e-02
M01075[c]	-1176.03	250713.27	-45.22	-491472.93	491340.91	1.00e-05	1.00e-02
M01075[r]	-1176.03	250713.27	-45.22	-491472.93	491340.91	1.00e-05	1.00e-02
M02760[c]	-1148.26	250713.27	156.51	-491271.19	491542.65	1.00e-05	1.00e-02
M02761[c]	-1315.58	250713.27	-10.81	-491438.51	491375.33	1.00e-05	1.00e-02
M00603[c]	-1480.53	250713.27	-175.75	-491603.46	491210.38	1.00e-05	1.00e-02
M00285[c]	-1313.21	250713.27	-8.43	-491436.14	491377.70	1.00e-05	1.00e-02
M00429[m]	-1614.68	250713.27	-167.40	-491595.10	491218.74	1.00e-05	1.00e-02
hestratriol[l]	0.00	100000.00	801.56	-195228.13	196789.68	1.00e-05	1.00e-02
CE5253[l]	0.00	100000.00	734.76	-195294.93	196722.89	1.00e-05	1.00e-02
3ohxccoa[c]	-3247.15	46.00	232.04	112.19	310.34	1.00e-05	1.00e-02
M00783[c]	-3279.63	45.54	286.55	167.61	363.93	1.00e-05	1.00e-02
M00049[c]	-3055.18	47.11	423.80	301.78	504.26	1.00e-05	1.00e-02
M00887[c]	-3291.55	39.35	-421.25	-528.06	-356.00	1.00e-05	1.00e-02
M00790[c]	-3324.02	38.83	-366.74	-472.53	-302.52	1.00e-05	1.00e-02
M00054[c]	-3099.58	40.50	-229.49	-338.56	-161.98	1.00e-05	1.00e-02
M00873[c]	-3278.86	41.15	-234.59	-344.94	-165.81	1.00e-05	1.00e-02
M00778[c]	-3311.34	40.65	-180.09	-289.44	-112.29	1.00e-05	1.00e-02
M00044[c]	-3086.90	42.29	-42.84	-155.42	28.18	1.00e-05	1.00e-02
M00907[c]	-3266.18	43.04	-47.94	-161.98	24.54	1.00e-05	1.00e-02
