Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
M02451[e]	-2912.23	17.84	-1035.67	-1100.34	-1012.58	1.00e-05	1.00e-02
M01966[c]	-2660.19	9.74	-2182.33	-2231.11	-2175.10	1.00e-05	1.00e-02
itacon[c]	-597.98	5.47	-424.02	-464.42	-425.18	1.00e-05	1.00e-02
itacon[e]	-597.98	5.47	-419.27	-459.67	-420.43	1.00e-05	1.00e-02
adpman[e]	-2621.34	14.87	-1593.70	-1652.53	-1576.44	1.00e-05	1.00e-02
rbl_D[e]	-747.42	3.44	-300.63	-337.06	-305.76	1.00e-05	1.00e-02
M01966[e]	-2660.19	9.74	-2169.06	-2217.85	-2161.84	1.00e-05	1.00e-02
M02155[e]	-1615.34	250713.27	171.86	-491255.85	491558.00	1.00e-05	1.00e-02
M01989[e]	-1762.50	250713.27	158.65	-491269.06	491544.79	1.00e-05	1.00e-02
M02837[e]	0.00	100000.00	2591.44	-193438.25	198579.57	1.00e-05	1.00e-02
M02035[c]	94.34	24.35	311.80	234.38	347.66	1.00e-05	1.00e-02
M02035[e]	94.34	24.35	317.74	240.31	353.60	1.00e-05	1.00e-02
M02467[c]	230.77	29.87	709.18	620.95	755.85	1.00e-05	1.00e-02
M02467[e]	230.77	29.87	722.24	634.01	768.91	1.00e-05	1.00e-02
gpi_sig[c]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
m3gacpail_prot_hs[c]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
mem2emgacpail_prot_hs[c]	0.00	100000.00	4784.17	-191245.52	200772.29	1.00e-05	1.00e-02
gpi_sig[e]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
M01881[e]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
M03131[e]	-674.75	11.40	-406.81	-458.84	-396.34	1.00e-05	1.00e-02
n5m2masn[c]	0.00	100000.00	5306.08	-190723.61	201294.20	1.00e-05	1.00e-02
n5m2masn[e]	0.00	100000.00	5450.96	-190578.73	201439.09	1.00e-05	1.00e-02
hretn[e]	-114.17	33.32	1092.18	997.18	1145.60	1.00e-05	1.00e-02
kdn[e]	-1375.54	6.17	-705.34	-747.11	-705.13	1.00e-05	1.00e-02
m3gacpail_prot_hs[e]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
core5[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
core7[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
core8[c]	0.00	100000.00	1043.82	-194985.87	197031.94	1.00e-05	1.00e-02
mem2emgacpail_prot_hs[e]	0.00	100000.00	4914.80	-191114.89	200902.93	1.00e-05	1.00e-02
dolichol_L[e]	214.20	36.39	2180.12	2079.10	2239.58	1.00e-05	1.00e-02
M03167[c]	-1378.41	19.51	-770.19	-838.13	-743.82	1.00e-05	1.00e-02
M03168[m]	-3384.42	29.43	-1744.36	-1831.72	-1698.56	1.00e-05	1.00e-02
12dhchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
12dhchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
3dhchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
3dhcdchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
3dhcdchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
3dhchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
3dhdchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
3dhdchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
3dhlchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
3dhlchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
7dhcdchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
7dhcdchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
7dhchol[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
7dhchol[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
ca24g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
ca24g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
ca24g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
ca3s[c]	0.00	100000.00	1649.75	-194379.94	197637.88	1.00e-05	1.00e-02
ca3s[e]	0.00	100000.00	1694.88	-194334.81	197683.00	1.00e-05	1.00e-02
cdca24g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
cdca24g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
cdca24g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
cdca3g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
cdca3g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
cdca3g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
hyochol[c]	-1720.66	250713.27	-24.46	-491452.16	491361.68	1.00e-05	1.00e-02
coprost[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
coprost[e]	0.00	100000.00	2144.64	-193885.05	198132.77	1.00e-05	1.00e-02
dca24g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
dca24g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
dca24g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
dca3g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
dca3g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
dca3g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
dca3s[c]	0.00	100000.00	1649.75	-194379.94	197637.88	1.00e-05	1.00e-02
dca3s[e]	0.00	100000.00	1694.88	-194334.81	197683.00	1.00e-05	1.00e-02
gca3s[c]	0.00	100000.00	1825.94	-194203.75	197814.07	1.00e-05	1.00e-02
gcdca3s[c]	0.00	100000.00	1825.94	-194203.75	197814.07	1.00e-05	1.00e-02
gdca3s[c]	0.00	100000.00	1825.94	-194203.75	197814.07	1.00e-05	1.00e-02
gudca3s[c]	0.00	100000.00	1825.94	-194203.75	197814.07	1.00e-05	1.00e-02
hca24g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
hca6g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
hdca24g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
hdca6g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
icdchol[c]	0.00	100000.00	1695.47	-194334.22	197683.59	1.00e-05	1.00e-02
isochol[c]	-1615.34	250713.27	124.35	-491303.35	491510.49	1.00e-05	1.00e-02
lca24g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
lca3g[c]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
lca3s[c]	0.00	100000.00	1649.75	-194379.94	197637.88	1.00e-05	1.00e-02
tca3s[c]	0.00	100000.00	1912.93	-194116.76	197901.05	1.00e-05	1.00e-02
tcdca3s[c]	0.00	100000.00	1912.93	-194116.76	197901.05	1.00e-05	1.00e-02
tdca3s[c]	0.00	100000.00	1867.21	-194162.47	197855.34	1.00e-05	1.00e-02
thyochol[c]	-1506.74	269920.63	406.72	-528667.40	529439.27	1.00e-05	1.00e-02
tudca3s[c]	0.00	100000.00	1912.93	-194116.76	197901.05	1.00e-05	1.00e-02
uchol[c]	0.00	100000.00	1695.47	-194334.22	197683.59	1.00e-05	1.00e-02
udca3s[c]	0.00	100000.00	1649.75	-194379.94	197637.88	1.00e-05	1.00e-02
gca3s[e]	0.00	100000.00	1875.82	-194153.87	197863.94	1.00e-05	1.00e-02
gcdca3s[e]	0.00	100000.00	1875.82	-194153.87	197863.94	1.00e-05	1.00e-02
gdca3s[e]	0.00	100000.00	1875.82	-194153.87	197863.94	1.00e-05	1.00e-02
gudca3s[e]	0.00	100000.00	1875.82	-194153.87	197863.94	1.00e-05	1.00e-02
hca24g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
hca6g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
hdca24g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
hdca6g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
hyochol[e]	-1720.66	250713.27	21.86	-491405.84	491408.00	1.00e-05	1.00e-02
icdchol[e]	0.00	100000.00	1741.78	-194287.91	197729.90	1.00e-05	1.00e-02
isochol[e]	-1615.34	250713.27	171.86	-491255.85	491558.00	1.00e-05	1.00e-02
lca24g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
lca3g[e]	0.00	100000.00	2099.22	-193930.47	198087.34	1.00e-05	1.00e-02
lca3s[e]	0.00	100000.00	1694.88	-194334.81	197683.00	1.00e-05	1.00e-02
tca3s[e]	0.00	100000.00	1965.18	-194064.51	197953.30	1.00e-05	1.00e-02
tcdca3s[e]	0.00	100000.00	1965.18	-194064.51	197953.30	1.00e-05	1.00e-02
tdca3s[e]	0.00	100000.00	1918.28	-194111.41	197906.40	1.00e-05	1.00e-02
thyochol[e]	-1506.74	269920.63	459.04	-528615.07	529491.60	1.00e-05	1.00e-02
tudca3s[e]	0.00	100000.00	1965.18	-194064.51	197953.30	1.00e-05	1.00e-02
uchol[e]	0.00	100000.00	1741.78	-194287.91	197729.90	1.00e-05	1.00e-02
udca3s[e]	0.00	100000.00	1694.88	-194334.81	197683.00	1.00e-05	1.00e-02
hyochol[r]	-1720.66	250713.27	-24.46	-491452.16	491361.68	1.00e-05	1.00e-02
hca24g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
hca6g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
M02155[r]	-1615.34	250713.27	124.35	-491303.35	491510.49	1.00e-05	1.00e-02
hdca24g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
hdca6g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
lca24g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
lca3g[r]	0.00	100000.00	2043.41	-193986.28	198031.53	1.00e-05	1.00e-02
tacr[r]	-1411.31	65465.41	1589.66	-126752.23	129889.99	1.00e-05	1.00e-02
12htacr[r]	-1576.33	65465.41	1424.37	-126917.51	129724.70	1.00e-05	1.00e-02
12htacr[c]	-1576.33	65465.41	1424.37	-126917.51	129724.70	1.00e-05	1.00e-02
12htacr[e]	-1576.33	65465.41	1506.16	-126835.72	129806.49	1.00e-05	1.00e-02
13dmt[r]	-1458.93	65465.41	1455.06	-126886.83	129755.38	1.00e-05	1.00e-02
1331tacr[r]	-1506.55	65465.41	1320.46	-127021.43	129620.78	1.00e-05	1.00e-02
31dmt[r]	-1458.93	65465.41	1455.06	-126886.83	129755.38	1.00e-05	1.00e-02
1331tacr[c]	-1506.55	65465.41	1320.46	-127021.43	129620.78	1.00e-05	1.00e-02
1331tacr[e]	-1506.55	65465.41	1397.64	-126944.24	129697.96	1.00e-05	1.00e-02
13dmt[c]	-1458.93	65465.41	1455.06	-126886.83	129755.38	1.00e-05	1.00e-02
13dmt[e]	-1458.93	65465.41	1534.62	-126807.27	129834.94	1.00e-05	1.00e-02
4ohmdz[r]	303.72	100000.01	868.85	-195160.85	196856.98	1.00e-05	1.00e-02
14hmdz[r]	153.00	100000.01	718.39	-195311.31	196706.53	1.00e-05	1.00e-02
1ohmdz[r]	318.02	100000.01	883.40	-195146.30	196871.54	1.00e-05	1.00e-02
14hmdz[c]	153.00	100000.01	718.39	-195311.31	196706.53	1.00e-05	1.00e-02
14hmdz[e]	153.00	100000.01	733.83	-195295.87	196721.97	1.00e-05	1.00e-02
15dmt[r]	-1458.93	65465.41	1455.06	-126886.83	129755.38	1.00e-05	1.00e-02
1513tacr[r]	-1506.55	65465.41	1320.46	-127021.43	129620.78	1.00e-05	1.00e-02
1513tacr[c]	-1506.55	65465.41	1320.46	-127021.43	129620.78	1.00e-05	1.00e-02
1513tacr[e]	-1506.55	65465.41	1397.64	-126944.24	129697.96	1.00e-05	1.00e-02
1531tacr[r]	-1506.55	65465.41	1320.46	-127021.43	129620.78	1.00e-05	1.00e-02
1531tacr[c]	-1506.55	65465.41	1320.46	-127021.43	129620.78	1.00e-05	1.00e-02
1531tacr[e]	-1506.55	65465.41	1397.64	-126944.24	129697.96	1.00e-05	1.00e-02
15dmt[c]	-1458.93	65465.41	1455.06	-126886.83	129755.38	1.00e-05	1.00e-02
15dmt[e]	-1458.93	65465.41	1534.62	-126807.27	129834.94	1.00e-05	1.00e-02
1hibupglu_S[c]	-1192.60	15.71	-105.29	-165.78	-86.37	1.00e-05	1.00e-02
1hibupglu_S[e]	-1192.60	15.71	-75.60	-136.09	-56.69	1.00e-05	1.00e-02
1hibup_S[r]	-319.34	13.13	420.03	364.60	433.89	1.00e-05	1.00e-02
1hibupglu_S[r]	-1192.60	15.71	-105.29	-165.78	-86.37	1.00e-05	1.00e-02
1hibup_S[c]	-319.34	13.13	420.03	364.60	433.89	1.00e-05	1.00e-02
1hibup_S[e]	-319.34	13.13	440.22	384.79	454.09	1.00e-05	1.00e-02
1hmdgluc[r]	-539.14	100000.01	-539.16	-196568.86	195448.98	1.00e-05	1.00e-02
1hmdgluc[e]	-539.14	100000.01	-539.15	-196568.85	195448.98	1.00e-05	1.00e-02
1hmdgluc[c]	-539.14	100000.01	-539.16	-196568.86	195448.98	1.00e-05	1.00e-02
mdz[r]	468.74	100000.01	1033.60	-194996.11	197021.73	1.00e-05	1.00e-02
1ohmdz[c]	318.02	100000.01	883.40	-195146.30	196871.54	1.00e-05	1.00e-02
1ohmdz[e]	318.02	100000.01	898.85	-195130.85	196886.98	1.00e-05	1.00e-02
2hatvacid[c]	-336.92	34.20	-336.97	-433.69	-281.81	1.00e-05	1.00e-02
2hatvlac[c]	-109.32	36.89	1325.89	1223.89	1386.32	1.00e-05	1.00e-02
2hatvacid[r]	-336.92	34.20	-336.97	-433.69	-281.81	1.00e-05	1.00e-02
2hatvacidgluc[r]	-1210.18	36.05	-1210.23	-1310.58	-1151.44	1.00e-05	1.00e-02
2hatvacidgluc[c]	-1210.18	36.05	-1210.23	-1310.58	-1151.44	1.00e-05	1.00e-02
2hatvacidgluc[e]	-1210.18	36.05	-1210.24	-1310.59	-1151.45	1.00e-05	1.00e-02
atvacid[r]	-127.82	34.43	-127.85	-225.03	-72.24	1.00e-05	1.00e-02
2hatvacid[e]	-336.92	34.20	-336.98	-433.70	-281.82	1.00e-05	1.00e-02
2hatvlac[r]	-109.32	36.89	1325.89	1223.89	1386.32	1.00e-05	1.00e-02
2hatvlacgluc[r]	-970.11	38.66	-970.16	-1075.62	-906.25	1.00e-05	1.00e-02
2hatvlacgluc[c]	-970.11	38.66	-970.16	-1075.62	-906.25	1.00e-05	1.00e-02
2hatvlacgluc[e]	-970.11	38.66	-970.17	-1075.63	-906.27	1.00e-05	1.00e-02
atvlac[r]	87.47	37.11	1522.70	1420.27	1583.56	1.00e-05	1.00e-02
2hatvlac[e]	-109.32	36.89	1365.07	1263.07	1425.49	1.00e-05	1.00e-02
2hibupglu_S[c]	-1199.76	15.92	-112.45	-173.35	-93.12	1.00e-05	1.00e-02
2hibupglu_S[e]	-1199.76	15.92	-82.76	-143.66	-63.43	1.00e-05	1.00e-02
2hibup_R[c]	-326.49	13.32	412.87	357.07	427.11	1.00e-05	1.00e-02
2hibup_R[e]	-326.49	13.32	433.06	377.26	447.30	1.00e-05	1.00e-02
2hibup_S[r]	-326.49	13.32	412.87	357.07	427.11	1.00e-05	1.00e-02
2hibupglu_S[r]	-1199.76	15.92	-112.45	-173.35	-93.12	1.00e-05	1.00e-02
2hibup_S[c]	-326.49	13.32	412.87	357.07	427.11	1.00e-05	1.00e-02
2hibup_S[e]	-326.49	13.32	433.06	377.26	447.30	1.00e-05	1.00e-02
31dmt[c]	-1458.93	65465.41	1455.06	-126886.83	129755.38	1.00e-05	1.00e-02
31dmt[e]	-1458.93	65465.41	1534.62	-126807.27	129834.94	1.00e-05	1.00e-02
pvs[r]	-1543.59	75592.90	22.14	-148169.65	148172.35	1.00e-05	1.00e-02
35dhpvs[r]	0.00	100000.00	1478.00	-194551.69	197466.13	1.00e-05	1.00e-02
35dhpvs[c]	0.00	100000.00	1478.00	-194551.69	197466.13	1.00e-05	1.00e-02
35dhpvs[e]	0.00	100000.00	1518.38	-194511.31	197506.50	1.00e-05	1.00e-02
smv[r]	-1084.99	75592.91	567.72	-147624.07	148717.94	1.00e-05	1.00e-02
35dsmv[r]	-1459.22	75592.91	280.48	-147911.31	148430.70	1.00e-05	1.00e-02
35dsmv[c]	-1459.22	75592.91	280.48	-147911.31	148430.70	1.00e-05	1.00e-02
35dsmv[e]	-1459.22	75592.91	327.98	-147863.81	148478.20	1.00e-05	1.00e-02
3hibupglu_S[c]	0.00	100000.00	1086.57	-194943.12	197074.70	1.00e-05	1.00e-02
3hibupglu_S[e]	0.00	100000.00	1116.26	-194913.43	197104.38	1.00e-05	1.00e-02
3hibup_R[c]	-312.12	12.14	427.24	373.75	439.16	1.00e-05	1.00e-02
3hibup_R[e]	-312.12	12.14	447.43	393.95	459.35	1.00e-05	1.00e-02
3hibup_S[r]	-312.12	12.14	427.24	373.75	439.16	1.00e-05	1.00e-02
3hibupglu_S[r]	0.00	100000.00	1086.57	-194943.12	197074.70	1.00e-05	1.00e-02
3hibup_S[c]	-312.12	12.14	427.24	373.75	439.16	1.00e-05	1.00e-02
3hibup_S[e]	-312.12	12.14	447.43	393.95	459.35	1.00e-05	1.00e-02
3hlvst[c]	-1260.80	75592.91	304.93	-147886.85	148455.15	1.00e-05	1.00e-02
3hlvstacid[c]	0.00	100000.00	1608.48	-194421.21	197596.61	1.00e-05	1.00e-02
3hlvstacid[e]	0.00	100000.00	1652.42	-194377.27	197640.54	1.00e-05	1.00e-02
3hpvscoa[m]	0.00	100000.00	3225.60	-192804.09	199213.72	1.00e-05	1.00e-02
3hpvstetcoa[m]	0.00	100000.00	2786.23	-193243.46	198774.35	1.00e-05	1.00e-02
3hpvscoa[x]	0.00	100000.00	2827.76	-193201.92	198815.89	1.00e-05	1.00e-02
3hpvstetcoa[x]	0.00	100000.00	2441.84	-193587.85	198429.96	1.00e-05	1.00e-02
3hpvstet[c]	0.00	100000.00	1174.30	-194855.39	197162.42	1.00e-05	1.00e-02
3hpvstet[e]	0.00	100000.00	1206.36	-194823.33	197194.48	1.00e-05	1.00e-02
3hpvs[r]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
3hpvs[c]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
3hpvs[e]	0.00	100000.00	1563.80	-194465.89	197551.92	1.00e-05	1.00e-02
3hsmv[c]	-1248.82	75592.91	403.90	-147787.89	148554.12	1.00e-05	1.00e-02
3hsmvacid[c]	-1464.11	75592.90	232.10	-147959.69	148382.31	1.00e-05	1.00e-02
3hsmvacid[e]	-1464.11	75592.90	278.41	-147913.37	148428.63	1.00e-05	1.00e-02
6hsmv[r]	-1252.35	75592.91	400.37	-147791.42	148550.59	1.00e-05	1.00e-02
3hsmv[r]	-1248.82	75592.91	403.90	-147787.89	148554.12	1.00e-05	1.00e-02
pvs[c]	-1543.59	75592.90	22.14	-148169.65	148172.35	1.00e-05	1.00e-02
3ispvs[c]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
3ispvs[e]	0.00	100000.00	1563.80	-194465.89	197551.92	1.00e-05	1.00e-02
3ohacmp[c]	0.00	100000.00	391.43	-195638.26	196379.56	1.00e-05	1.00e-02
3meacmp[c]	0.00	100000.00	478.42	-195551.27	196466.54	1.00e-05	1.00e-02
acmp[r]	-206.33	11.67	185.05	132.49	196.05	1.00e-05	1.00e-02
3ohacmp[r]	0.00	100000.00	391.43	-195638.26	196379.56	1.00e-05	1.00e-02
3ohacmp[e]	0.00	100000.00	402.12	-195627.57	196390.24	1.00e-05	1.00e-02
4bhglz[c]	-1226.15	169030.86	-51.86	-331382.03	331236.75	1.00e-05	1.00e-02
4bhglz[e]	-1226.15	169030.86	-19.79	-331349.96	331268.82	1.00e-05	1.00e-02
glz[r]	-299.01	125356.64	570.83	-245157.87	246257.96	1.00e-05	1.00e-02
4bhglz[r]	-1226.15	169030.86	-51.86	-331382.03	331236.75	1.00e-05	1.00e-02
4hatvacid[r]	-268.05	53452.26	-268.08	-105064.20	104486.48	1.00e-05	1.00e-02
4hatvlac[c]	-40.45	53452.26	1394.77	-103401.35	106149.33	1.00e-05	1.00e-02
4hatvacid[c]	-268.05	53452.26	-268.08	-105064.20	104486.48	1.00e-05	1.00e-02
4hatvacid[e]	-268.05	53452.26	-268.10	-105064.22	104486.46	1.00e-05	1.00e-02
4hatvlac[r]	-40.45	53452.26	1394.77	-103401.35	106149.33	1.00e-05	1.00e-02
4hatvlac[e]	-40.45	53452.26	1433.94	-103362.18	106188.50	1.00e-05	1.00e-02
4hmdgluc[c]	-544.76	100000.01	-545.04	-196574.74	195443.10	1.00e-05	1.00e-02
4hmdgluc[e]	-544.76	100000.01	-544.94	-196574.64	195443.20	1.00e-05	1.00e-02
4hmdgluc[r]	-544.76	100000.01	-545.04	-196574.74	195443.10	1.00e-05	1.00e-02
4ohmdz[c]	303.72	100000.01	868.85	-195160.85	196856.98	1.00e-05	1.00e-02
4ohmdz[e]	303.72	100000.01	884.38	-195145.32	196872.52	1.00e-05	1.00e-02
tripvs[r]	0.00	100000.00	1609.22	-194420.47	197597.35	1.00e-05	1.00e-02
56dhpvs[r]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
56dhpvs[c]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
56dhpvs[e]	0.00	100000.00	1563.80	-194465.89	197551.92	1.00e-05	1.00e-02
3ispvs[r]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
56eppvs[r]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
56eppvs[c]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
56eppvs[e]	0.00	100000.00	1563.80	-194465.89	197551.92	1.00e-05	1.00e-02
5ohfvs[r]	0.00	100000.00	1087.31	-194942.38	197075.44	1.00e-05	1.00e-02
5ohfvsglu[r]	0.00	100000.00	1391.02	-194638.67	197379.14	1.00e-05	1.00e-02
5ohfvsglu[c]	0.00	100000.00	1391.02	-194638.67	197379.14	1.00e-05	1.00e-02
5ohfvsglu[e]	0.00	100000.00	1429.02	-194600.67	197417.14	1.00e-05	1.00e-02
fvs[r]	-185.12	24.80	945.68	867.39	982.41	1.00e-05	1.00e-02
5ohfvs[c]	0.00	100000.00	1087.31	-194942.38	197075.44	1.00e-05	1.00e-02
5ohfvs[e]	0.00	100000.00	1117.00	-194912.69	197105.12	1.00e-05	1.00e-02
6ahglz[c]	0.00	100000.00	869.11	-195160.58	196857.23	1.00e-05	1.00e-02
6ahglz[e]	0.00	100000.00	892.86	-195136.83	196880.98	1.00e-05	1.00e-02
6ahglz[r]	0.00	100000.00	869.11	-195160.58	196857.23	1.00e-05	1.00e-02
6bhglz[c]	-464.03	125356.64	405.81	-245322.88	246092.95	1.00e-05	1.00e-02
6bhglz[e]	-464.03	125356.64	429.56	-245299.14	246116.69	1.00e-05	1.00e-02
6bhglzglc[c]	-1226.15	169030.86	-51.86	-331382.03	331236.75	1.00e-05	1.00e-02
6bhglzglc[e]	-1226.15	169030.86	-19.79	-331349.96	331268.82	1.00e-05	1.00e-02
6bhglz[r]	-464.03	125356.64	405.81	-245322.88	246092.95	1.00e-05	1.00e-02
6bhglzglc[r]	-1226.15	169030.86	-51.86	-331382.03	331236.75	1.00e-05	1.00e-02
6csmv[c]	-1415.39	75592.91	106.84	-148084.95	148257.06	1.00e-05	1.00e-02
6csmvacid[c]	-1630.68	75592.91	-64.96	-148256.75	148085.26	1.00e-05	1.00e-02
6csmvacid[e]	-1630.68	75592.91	-22.21	-148213.99	148128.01	1.00e-05	1.00e-02
6msmv[r]	-1022.02	75592.91	543.71	-147648.08	148693.93	1.00e-05	1.00e-02
6csmv[r]	-1415.39	75592.91	106.84	-148084.95	148257.06	1.00e-05	1.00e-02
6epvs[c]	0.00	100000.00	1522.24	-194507.45	197510.36	1.00e-05	1.00e-02
6epvs[e]	0.00	100000.00	1563.80	-194465.89	197551.92	1.00e-05	1.00e-02
6hlvst[c]	-1270.22	75592.91	295.51	-147896.27	148445.73	1.00e-05	1.00e-02
6hlvstacid[c]	-1485.51	75592.91	123.71	-148068.07	148273.93	1.00e-05	1.00e-02
6hlvst[e]	-1270.22	75592.91	338.26	-147853.52	148488.48	1.00e-05	1.00e-02
6hmsmv[c]	-1235.71	75592.91	417.00	-147774.79	148567.22	1.00e-05	1.00e-02
6hmsmvacid[c]	-1451.00	75592.91	245.20	-147946.59	148395.42	1.00e-05	1.00e-02
6hmsmvacid[e]	-1451.00	75592.91	291.52	-147900.27	148441.74	1.00e-05	1.00e-02
6hmsmv[r]	-1235.71	75592.91	417.00	-147774.79	148567.22	1.00e-05	1.00e-02
6hsmv[c]	-1252.35	75592.91	400.37	-147791.42	148550.59	1.00e-05	1.00e-02
6hsmvacid[c]	-1467.64	75592.91	228.57	-147963.22	148378.79	1.00e-05	1.00e-02
6hsmvacid[e]	-1467.64	75592.91	274.88	-147916.91	148425.10	1.00e-05	1.00e-02
6melvst[c]	-1039.89	75592.91	438.85	-147752.93	148589.07	1.00e-05	1.00e-02
6melvacid[c]	-1255.18	75592.90	267.05	-147924.73	148417.27	1.00e-05	1.00e-02
6melvacid[e]	-1255.18	75592.90	308.62	-147883.16	148458.84	1.00e-05	1.00e-02
6melvst[e]	-1039.89	75592.91	479.23	-147712.55	148629.45	1.00e-05	1.00e-02
6ohfvsglu[r]	0.00	100000.00	1391.02	-194638.67	197379.14	1.00e-05	1.00e-02
6ohfvsglu[c]	0.00	100000.00	1391.02	-194638.67	197379.14	1.00e-05	1.00e-02
6ohfvsglu[e]	0.00	100000.00	1429.02	-194600.67	197417.14	1.00e-05	1.00e-02
6ohfvs[r]	0.00	100000.00	1087.31	-194942.38	197075.44	1.00e-05	1.00e-02
6ohfvs[c]	0.00	100000.00	1087.31	-194942.38	197075.44	1.00e-05	1.00e-02
6ohfvs[e]	0.00	100000.00	1117.00	-194912.69	197105.12	1.00e-05	1.00e-02
7ahglz[c]	0.00	100000.00	869.11	-195160.58	196857.23	1.00e-05	1.00e-02
