Var1 Var2 Var3
MEOHtr_b NaN 0
METtec_b 0.933676197 0.251681213
MI13456Ptn_b NaN 0
MI1346Ptn_b NaN 0
MI14Ptn_b NaN 0
MI1P_Dtn_b NaN 0
MINOHPtn_b NaN 0
NADtn_b NaN 0
NAHCO3_HCLt_b 3.637624302 0.001843737
NAIt_b 1.01046606 0.43849256
NAt_b 1.01046606 0.43849256
NAt3_1_b 1.195131664 0.022618266
NAt3_1g_b 0.564233953 0.23542643
NAt5_b 1.195131664 0.022618266
NAtx_b NaN 0
NCKt_b 3.84116109 0.001984923
NCNt_b 3.84116109 0.001984923
NH4t3r_b 6.229805663 0.000888033
NH4tn_b NaN 0
NH4tp_b NaN 0
NICRNTtn_b NaN 0
NKCC2t_b 1.573284196 0.182186838
NKCCt_b 1.573284196 0.182186838
NMNtn_b NaN 0
NPTHLte_b NaN 0
NRPPHRt4_2_r_b -5.255744588 0.000172725
NRPPHRtu_b 1.441470032 0.051771045
NRVNCCOAtx_b NaN 0
NRVNCt_b NaN 0
O2St_b NaN 0
O2Stm_b NaN 0
O2Stn_b NaN 0
O2Stx_b NaN 0
O2t_b NaN 0
O2ter_b NaN 0
O2tm_b NaN 0
O2tn_b NaN 0
O2tp_b NaN 0
OAGD3te_b NaN 0
OAGD3tg_b NaN 0
OAGT3te_b NaN 0
OAGT3tg_b NaN 0
OCCOAtx_b NaN 0
OCDCEAtr_b 2.196830551 0.002051168
OCTAt_b NaN 0
ODECOAtx_b NaN 0
OMEPRAZOLEte_b NaN 0
ONPTHLte_b NaN 0
ORETNtn_b NaN 0
ORETNtn2_b NaN 0
PA_HSter_b NaN 0
PA_HStg_b NaN 0
PA_HStn_b NaN 0
PAFt_b NaN 0
PAIL_HStn_b NaN 0
PAIL45P_HStn_b NaN 0
PAIL4P_HStn_b NaN 0
PAPStg_b 1.007214333 0.001913042
PCHOL_HSter_b NaN 0
PCHOL_HStg_b NaN 0
PE_HSter_b NaN 0
PE_HStg_b NaN 0
PE_HStm_b NaN 0
PEPLYStn_b NaN 0
PERILLYLte_b NaN 0
PEt_b NaN 0
PGLYCt_b NaN 0
PHEACGLNt_b NaN 0
PHEMEtm_b NaN 0
PHEtec_b 0.933676197 0.251681213
PHYTt_b NaN 0
PIt7_b -0.193071194 0.918517455
PIter_b 0.992930888 0.000890335
PItn_b NaN 0
PItx_b NaN 0
PPItr_b NaN 0
PPItx_b NaN 0
PPMI12346Ptn_b NaN 0
PPPG9tm_b NaN 0
PPPItn_b NaN 0
PRGNLONEtm_b NaN 0
PRGNLONEtr_b NaN 0
PRGSTRNt_b NaN 0
PRISTANALtx_b NaN 0
PRISTCOAtx_b NaN 0
PRISTtx_b NaN 0
PRODt2r_b -1.150939037 0.054337766
PRODt2rL_b -1.150939037 0.054337766
PROSTGD2t_b -0.932537046 0.116161347
PROSTGE1t_b -0.932537046 0.116161347
PROSTGE2t_b 1.418380103 0.19857389
PROSTGE2t2_b 1.441470032 0.051771045
PROSTGF2t_b 1.441470032 0.051771045
PROSTGH2t_b NaN 0
PROSTGI2t_b NaN 0
PROSTGI2tr_b NaN 0
PROt2r_b -1.150939037 0.054337766
PROt2rL_b -1.150939037 0.054337766
PROtm_b NaN 0
PS_HSter_b NaN 0
PS_HStg_b NaN 0
PSt3_b NaN 0
PTDCAt_b NaN 0
PYAM5Ptm_b NaN 0
PYDAMtr_b NaN 0
PYDX5Ptm_b NaN 0
PYDXNtr_b NaN 0
PYDXtr_b NaN 0
PYRt2p_b -0.81173855 0.213973073
PYRt2r_b 2.273620473 0.008483185
RAtn_b NaN 0
RAtn3_b NaN 0
RETNt_b NaN 0
RIBt_b NaN 0
RTOTALt_b NaN 0
Rtotaltl_b NaN 0
Rtotaltp_b NaN 0
SCP21x_b -0.409799794 0.276249113
SCP22x_b -0.409799794 0.276249113
SEAHCYStn_b NaN 0
SEASMETtn_b NaN 0
SELt4_3_b NaN 0
Ser_Thrtg_b NaN 0
SERDGLNexR_b -8.215998616 1.11e-05
SERDGLYexR_b -8.215998616 1.11e-05
SERGLNexR_b -8.215998616 1.11e-05
SERGLYexR_b -8.215998616 1.11e-05
SERtN1_b 0.480947654 0.489773524
SERtp_b NaN 0
SGALSIDEtg_b NaN 0
SGALSIDEtl_b NaN 0
SO4t4_2_b -0.647451963 0.192041268
SO4tl_b NaN 0
SPC_HSt_b NaN 0
SPH1Pte_b NaN 0
SPH1Ptr_b NaN 0
SPHGNtr_b NaN 0
SPHINGStl_b NaN 0
SPHINGStr_b NaN 0
SPHMYLNtg_b NaN 0
SPHMYLNtl_b NaN 0
SPHS1Pte_b NaN 0
SPHS1Ptr_b NaN 0
SRTNt6_2_r_b 3.676443743 0.057757834
SRTNtu_b 1.441470032 0.051771045
STRDNCt_b NaN 0
SUCCt2m_b 1.866645327 0.002076945
SUCCt4_2_b -2.877262212 0.156860486
TAURt4_2_r_b -0.329311908 0.386173954
TAURtcx_b -0.329311908 0.386173954
TAXOLte_b NaN 0
TCHOLAt_b 0.392604912 0.619762819
TCHOLAte_b NaN 0
TCHOLAtx_b NaN 0
TDCHOLAte_b NaN 0
TDCHOLAtx_b NaN 0
TETHEX3COAtx_b NaN 0
TETHEX3t_b NaN 0
TETPENT3COAtx_b NaN 0
TETPENT3t_b NaN 0
TETPENT6COAtx_b NaN 0
TETPENT6t_b NaN 0
TETTET6COAtx_b NaN 0
TETTET6t_b NaN 0
THCHOLSTOICtm_b NaN 0
THFt2_b 0.976318539 0.063846765
THFtl_b NaN 0
THFtm_b NaN 0
THMMPt4_b 0.976318539 0.063846765
THMMPtm_b NaN 0
THMt3_b 0.563867222 0.30969858
THP2Ctp_b NaN 0
THRGLNexR_b -8.215998616 1.11e-05
THRGLYexR_b -8.215998616 1.11e-05
THYMDtl_b 0.516888322 0.204862474
THYMDtm_b -0.260016313 0.657497297
THYMt_b 1.700532259 0.003828392
THYOXt_b 0.392604912 0.619762819
THYOXt2_b 0.282617773 0.725642983
TMNDNCCOAtx_b NaN 0
TMNDNCt_b NaN 0
TOLBUTAMIDEte_b NaN 0
TRIODTHYt_b 0.392604912 0.619762819
TRIODTHYt2_b 0.282617773 0.725642983
TRPt_b -0.340225894 0.363278083
TSTSTERONEGLCtr_b NaN 0
TSTSTERONESte_b NaN 0
TSTSTERONEt_b NaN 0
TSTSTERONEtr_b NaN 0
TSULt4_3_b NaN 0
TTDCAtr_b 0.229716005 0.824115339
TXA2te_b NaN 0
TXA2tr_b NaN 0
TYRt_b -1.703311851 0.028939969
UDPACGALtl_b NaN 0
UDPGALtg_b 1.763508387 5.15e-05
UDPGLCAter_b -0.215348048 0.501248281
UDPGLCAtg_b NaN 0
UDPGLCter_b NaN 0
UDPGLCtg_b 0.65557424 0.204745072
UDPtl_b NaN 0
UDPXYLter_b NaN 0
UDPXYLtg_b -1.374602969 0.001892529
UGALNACter_b -0.215348048 0.501248281
UGALNACtg_b 1.763508387 5.15e-05
UGLCNACtg_b 0.073342628 0.80555575
UMPtr_b NaN 0
URAt_b 1.700532259 0.003828392
UREAt_b 1.01046606 0.43849256
UREAt5_b 0.28980574 0.854879857
UREAtm_b NaN 0
URIt_b 1.700532259 0.003828392
Uritl_b 0.516888322 0.204862474
Uritm_b -0.260016313 0.657497297
Uritn_b NaN 0
UTPtn_b NaN 0
VACCt_b NaN 0
VALt5m_b NaN 0
VALtec_b 0.933676197 0.251681213
VITD2tm_b NaN 0
WHDDCAte_b NaN 0
WHHDCAte_b NaN 0
WHTSTSTERONEte_b NaN 0
WHTTDCAte_b NaN 0
XOL27OHtm_b NaN 0
XOL7AH2tm_b NaN 0
XOL7AH2tr_b NaN 0
XOL7AONEtr_b NaN 0
XOLDIOLONEt_b NaN 0
XOLDIOLONEtm_b NaN 0
XOLTRI24tc_b NaN 0
XOLTRI24te_b NaN 0
XOLTRI25tc_b NaN 0
XOLTRI25te_b NaN 0
XOLTRI27tc_b NaN 0
XOLTRI27te_b NaN 0
XOLTRIOLtm_b NaN 0
XOLTRIOLtr_b NaN 0
XYLt_b -1.58865775 0.029253579
XYLTt_b NaN 0
r0002_b NaN 0
r0801_b 0.349140439 0.330398495
r0809_b NaN 0
r0812_b NaN 0
r0817_b NaN 0
r0819_b NaN 0
r0821_b NaN 0
r0822_b NaN 0
r0829_b 1.866645327 0.002076945
r0830_b 1.866645327 0.002076945
r0834_b 1.866645327 0.002076945
r0835_b 1.866645327 0.002076945
r0836_b 1.866645327 0.002076945
r0838_b NaN 0
r0839_b NaN 0
r0840_b NaN 0
r0841_b NaN 0
r0842_b NaN 0
r0860_b NaN 0
r0870_b NaN 0
r0871_b NaN 0
r0885_b 1.866645327 0.002076945
r0886_b NaN 0
r0892_b NaN 0
r0899_b NaN 0
r0907_b NaN 0
r0908_b NaN 0
r0909_b NaN 0
r0911_b NaN 0
r0913_b 0.370232662 0.435586439
r0915_b 0.370232662 0.435586439
r0917_b 0.370232662 0.435586439
r0927_b NaN 0
r0932_b NaN 0
r0937_b NaN 0
r0940_b NaN 0
r0941_b NaN 0
r0942_b 0.989075251 0.06845677
r0946_b 0.912465816 0.146322908
r0947_b NaN 0
r0954_b -0.81173855 0.213973073
r0960_b -2.37823117 0.03722383
r0970_b NaN 0
r0973_b NaN 0
r0974_b NaN 0
r0984_b 2.196830551 0.002051168
r0987_b NaN 0
r0989_b NaN 0
r0990_b NaN 0
r0992_b NaN 0
r0994_b NaN 0
r0995_b -1.09333651 0.025109277
r0998_b NaN 0
r1000_b NaN 0
r1001_b NaN 0
r1002_b NaN 0
r1004_b NaN 0
r1005_b NaN 0
r1007_b NaN 0
r1010_b NaN 0
r1018_b NaN 0
r1019_b NaN 0
r1020_b NaN 0
r1021_b NaN 0
r1027_b NaN 0
r1030_b NaN 0
r1051_b NaN 0
r1088_b NaN 0
r1106_b NaN 0
r1116_b NaN 0
r1117_b NaN 0
r1147_b 0.370232662 0.435586439
r1148_b NaN 0
r1159_b NaN 0
r1291_b NaN 0
r1292_b NaN 0
r1302_b NaN 0
r1318_b NaN 0
r1421_b NaN 0
r1459_b NaN 0
r1464_b NaN 0
r1544_b 2.851644135 0.009273717
r1546_b 2.851644135 0.009273717
r1547_b 2.851644135 0.009273717
r1548_b 2.851644135 0.009273717
r1549_b 2.851644135 0.009273717
r1551_b 2.851644135 0.009273717
r1552_b 2.851644135 0.009273717
r1553_b 2.851644135 0.009273717
r1554_b 2.851644135 0.009273717
r1556_b 2.851644135 0.009273717
r1557_b 2.851644135 0.009273717
r1559_b 2.851644135 0.009273717
r1560_b 2.851644135 0.009273717
r1561_b 2.851644135 0.009273717
r1562_b 2.851644135 0.009273717
r1563_b 2.851644135 0.009273717
r1564_b 2.851644135 0.009273717
r1565_b 2.851644135 0.009273717
r1566_b 2.851644135 0.009273717
r1567_b 2.851644135 0.009273717
r1568_b 2.851644135 0.009273717
r1569_b 2.851644135 0.009273717
r1570_b 2.851644135 0.009273717
r1571_b 2.851644135 0.009273717
r1573_b 2.851644135 0.009273717
r1574_b 2.851644135 0.009273717
r1575_b 2.851644135 0.009273717
r1576_b 2.851644135 0.009273717
r1578_b 2.851644135 0.009273717
r1579_b 2.851644135 0.009273717
r1580_b 2.851644135 0.009273717
r1581_b 2.851644135 0.009273717
r1583_b 2.851644135 0.009273717
r1584_b 2.851644135 0.009273717
r1585_b 2.851644135 0.009273717
r1586_b 2.851644135 0.009273717
r1587_b 2.851644135 0.009273717
r1588_b 2.851644135 0.009273717
r1589_b 2.851644135 0.009273717
r1590_b 2.851644135 0.009273717
r1591_b 2.851644135 0.009273717
r1592_b 2.851644135 0.009273717
r1593_b 2.851644135 0.009273717
r1594_b 2.851644135 0.009273717
r1595_b 2.851644135 0.009273717
r1596_b 2.851644135 0.009273717
r1597_b 2.851644135 0.009273717
r1598_b 2.851644135 0.009273717
r1599_b 2.851644135 0.009273717
r1600_b 2.851644135 0.009273717
r1602_b 2.851644135 0.009273717
r1603_b 2.851644135 0.009273717
r1604_b 2.851644135 0.009273717
r1605_b 2.851644135 0.009273717
r1606_b 2.851644135 0.009273717
r1607_b 2.851644135 0.009273717
r1608_b 2.851644135 0.009273717
r1609_b 2.851644135 0.009273717
r1610_b 2.851644135 0.009273717
r1611_b 2.851644135 0.009273717
r1612_b 1.296007452 0.001108884
r1613_b 1.296007452 0.001108884
r1614_b 1.296007452 0.001108884
r1615_b 1.296007452 0.001108884
r1616_b 1.296007452 0.001108884
r1617_b 1.296007452 0.001108884
r1621_b 1.296007452 0.001108884
r1625_b 1.296007452 0.001108884
r1627_b 2.851644135 0.009273717
r1628_b 2.851644135 0.009273717
r1629_b 2.851644135 0.009273717
r1630_b 2.851644135 0.009273717
r1631_b 2.851644135 0.009273717
r1632_b 1.296007452 0.001108884
r1633_b 2.851644135 0.009273717
r1634_b 2.851644135 0.009273717
r1635_b 2.851644135 0.009273717
r1636_b 2.851644135 0.009273717
r1637_b 2.851644135 0.009273717
r1638_b 2.851644135 0.009273717
r1639_b 2.851644135 0.009273717
r1640_b 2.851644135 0.009273717
r1641_b 2.851644135 0.009273717
r1642_b 2.851644135 0.009273717
r1643_b 2.851644135 0.009273717
r1645_b 2.851644135 0.009273717
r1646_b 2.851644135 0.009273717
r1648_b 2.851644135 0.009273717
r1649_b 2.851644135 0.009273717
r1650_b 2.851644135 0.009273717
r1651_b 2.851644135 0.009273717
r1652_b 2.851644135 0.009273717
r1653_b 2.851644135 0.009273717
r1654_b 2.851644135 0.009273717
r1655_b 2.851644135 0.009273717
r1656_b 2.851644135 0.009273717
r1657_b 2.851644135 0.009273717
r1658_b 2.851644135 0.009273717
r1659_b 2.851644135 0.009273717
r1660_b 2.851644135 0.009273717
r1661_b 2.851644135 0.009273717
r1662_b 2.851644135 0.009273717
r1664_b -1.845079265 0.00755809
r1665_b -1.845079265 0.00755809
r1666_b -1.845079265 0.00755809
r1667_b -1.845079265 0.00755809
r1668_b -1.845079265 0.00755809
r1669_b -1.845079265 0.00755809
r1670_b -1.845079265 0.00755809
r1671_b -1.845079265 0.00755809
r2079_b -0.81173855 0.213973073
r2080_b -0.81173855 0.213973073
r2081_b -0.81173855 0.213973073
r2082_b -0.81173855 0.213973073
r2083_b -0.81173855 0.213973073
r2084_b NaN 0
r2085_b -0.81173855 0.213973073
r2086_b -0.81173855 0.213973073
r2087_b -0.81173855 0.213973073
r2088_b -0.81173855 0.213973073
r2089_b -0.81173855 0.213973073
r2090_b -0.81173855 0.213973073
r2091_b -0.81173855 0.213973073
r2092_b NaN 0
r2093_b NaN 0
r2094_b -0.81173855 0.213973073
r2095_b -0.81173855 0.213973073
r2096_b -0.81173855 0.213973073
r2097_b -0.81173855 0.213973073
r2098_b -0.81173855 0.213973073
r2099_b NaN 0
r2100_b -0.81173855 0.213973073
r2101_b NaN 0
r2102_b NaN 0
r2103_b NaN 0
r2104_b NaN 0
r2105_b NaN 0
r2106_b NaN 0
r2107_b NaN 0
r2108_b NaN 0
r2109_b NaN 0
r2110_b -0.81173855 0.213973073
r2111_b -0.81173855 0.213973073
r2112_b -0.81173855 0.213973073
r2113_b -0.81173855 0.213973073
r2114_b NaN 0
r2115_b -0.81173855 0.213973073
r2116_b -0.81173855 0.213973073
r2117_b -0.81173855 0.213973073
r2118_b -0.81173855 0.213973073
r2119_b NaN 0
r2120_b -0.81173855 0.213973073
r2121_b -0.81173855 0.213973073
r2122_b -0.81173855 0.213973073
r2123_b NaN 0
r2124_b -0.81173855 0.213973073
r2125_b -0.81173855 0.213973073
r2126_b -0.81173855 0.213973073
r2127_b -0.81173855 0.213973073
r2128_b NaN 0
r2129_b -0.81173855 0.213973073
r2130_b NaN 0
r2131_b -0.81173855 0.213973073
r2132_b NaN 0
r2133_b -0.81173855 0.213973073
r2139_b -5.037320137 0.03181082
r2140_b -5.037320137 0.03181082
r2141_b -5.037320137 0.03181082
r2142_b -5.037320137 0.03181082
r2143_b -5.037320137 0.03181082
r2144_b -5.037320137 0.03181082
r2145_b -5.037320137 0.03181082
r2146_b -5.037320137 0.03181082
r2147_b -5.037320137 0.03181082
r2148_b -5.037320137 0.03181082
r2149_b -5.037320137 0.03181082
r2150_b -5.037320137 0.03181082
r2151_b -5.037320137 0.03181082
r2152_b -5.037320137 0.03181082
r2153_b -5.037320137 0.03181082
r2154_b -5.037320137 0.03181082
r2155_b -5.037320137 0.03181082
r2156_b -5.037320137 0.03181082
r2157_b -5.037320137 0.03181082
r2158_b -5.037320137 0.03181082
r2159_b -5.037320137 0.03181082
r2160_b -5.037320137 0.03181082
r2161_b -5.037320137 0.03181082
r2162_b -5.037320137 0.03181082
r2163_b -5.037320137 0.03181082
r2164_b -5.037320137 0.03181082
r2165_b -5.037320137 0.03181082
r2166_b -5.037320137 0.03181082
r2167_b -5.037320137 0.03181082
r2168_b -5.037320137 0.03181082
r2169_b -5.037320137 0.03181082
r2170_b -5.037320137 0.03181082
r2171_b -5.037320137 0.03181082
r2172_b -5.037320137 0.03181082
r2173_b -5.037320137 0.03181082
r2174_b -5.037320137 0.03181082
r2175_b -5.037320137 0.03181082
r2176_b -5.037320137 0.03181082
r2177_b -5.037320137 0.03181082
r2178_b -5.037320137 0.03181082
r2179_b -5.037320137 0.03181082
r2180_b -5.037320137 0.03181082
r2181_b -5.037320137 0.03181082
r2182_b -5.037320137 0.03181082
r2183_b -5.037320137 0.03181082
r2184_b -5.037320137 0.03181082
r2185_b -5.037320137 0.03181082
r2186_b -5.037320137 0.03181082
r2187_b -5.037320137 0.03181082
r2188_b -5.037320137 0.03181082
r2189_b -5.037320137 0.03181082
r2190_b -5.037320137 0.03181082
r2191_b -5.037320137 0.03181082
r2192_b -5.037320137 0.03181082
r2193_b -5.037320137 0.03181082
r2194_b -5.037320137 0.03181082
r2195_b -5.037320137 0.03181082
r2196_b -5.037320137 0.03181082
r2197_b -5.037320137 0.03181082
r2198_b NaN 0
r2199_b NaN 0
r2200_b NaN 0
r2201_b NaN 0
r2202_b NaN 0
r2203_b -5.037320137 0.03181082
r2204_b -5.037320137 0.03181082
r2205_b -5.037320137 0.03181082
r2206_b -5.037320137 0.03181082
r2207_b -5.037320137 0.03181082
r2208_b -5.037320137 0.03181082
r2209_b -5.037320137 0.03181082
r2210_b -5.037320137 0.03181082
r2211_b -5.037320137 0.03181082
r2212_b -5.037320137 0.03181082
r2213_b -5.037320137 0.03181082
r2214_b -5.037320137 0.03181082
r2215_b -5.037320137 0.03181082
r2216_b -5.037320137 0.03181082
r2217_b -5.037320137 0.03181082
r2218_b NaN 0
r2219_b NaN 0
r2220_b NaN 0
r2221_b NaN 0
r2222_b NaN 0
r2223_b NaN 0
r2224_b NaN 0
r2225_b NaN 0
r2226_b NaN 0
r2227_b NaN 0
r2228_b NaN 0
r2229_b NaN 0
r2230_b NaN 0
r2231_b NaN 0
r2232_b NaN 0
r2233_b NaN 0
r2234_b NaN 0
r2235_b NaN 0
r2236_b NaN 0
r2237_b NaN 0
r2238_b NaN 0
r2239_b NaN 0
r2240_b NaN 0
r2241_b NaN 0
r2242_b NaN 0
r2243_b NaN 0
r2244_b NaN 0
r2245_b NaN 0
r2246_b NaN 0
r2247_b NaN 0
r2248_b NaN 0
r2249_b NaN 0
r2250_b NaN 0
r2251_b NaN 0
r2252_b NaN 0
r2253_b NaN 0
r2254_b NaN 0
r2255_b NaN 0
r2256_b NaN 0
r2257_b NaN 0
r2258_b NaN 0
r2259_b NaN 0
r2260_b NaN 0
r2261_b NaN 0
r2262_b NaN 0
r2263_b NaN 0
r2264_b NaN 0
r2265_b NaN 0
r2266_b NaN 0
r2267_b NaN 0
r2268_b NaN 0
r2269_b NaN 0
r2270_b NaN 0
r2271_b NaN 0
r2272_b NaN 0
r2273_b NaN 0
r2274_b NaN 0
r2275_b NaN 0
r2276_b NaN 0
r2277_b NaN 0
r2278_b NaN 0
r2279_b NaN 0
r2280_b NaN 0
r2281_b NaN 0
r2282_b NaN 0
r2283_b NaN 0
r2284_b NaN 0
r2285_b NaN 0
r2286_b NaN 0
r2287_b NaN 0
r2288_b NaN 0
r2289_b NaN 0
r2290_b NaN 0
r2291_b NaN 0
r2292_b NaN 0
r2293_b NaN 0
r2294_b NaN 0
r2295_b NaN 0
r2296_b NaN 0
r2297_b NaN 0
r2298_b NaN 0
r2299_b NaN 0
r2300_b NaN 0
r2301_b NaN 0
r2302_b NaN 0
r2303_b NaN 0
r2304_b NaN 0
r2305_b NaN 0
r2306_b NaN 0
r2307_b NaN 0
r2308_b -5.037320137 0.03181082
r2309_b -5.037320137 0.03181082
r2310_b -5.037320137 0.03181082
r2311_b -5.037320137 0.03181082
r2312_b -5.037320137 0.03181082
r2313_b -0.932537046 0.116161347
r2314_b -0.932537046 0.116161347
r2315_b -0.932537046 0.116161347
r2316_b -0.932537046 0.116161347
r2317_b -0.932537046 0.116161347
r2318_b -0.932537046 0.116161347
r2319_b -0.932537046 0.116161347
r2320_b -0.932537046 0.116161347
r2321_b -0.932537046 0.116161347
r2322_b -0.932537046 0.116161347
r2323_b -0.932537046 0.116161347
r2324_b -0.932537046 0.116161347
r2325_b -0.932537046 0.116161347
r2326_b -0.932537046 0.116161347
r2327_b -0.932537046 0.116161347
r2328_b -0.932537046 0.116161347
r2329_b -0.932537046 0.116161347
r2330_b -0.932537046 0.116161347
r2331_b -0.932537046 0.116161347
r2332_b -0.932537046 0.116161347
r2333_b -0.932537046 0.116161347
r2334_b -0.932537046 0.116161347
r2335_b -0.932537046 0.116161347
r2338_b 1.441470032 0.051771045
r2341_b 0.627780094 0.569140918
r2342_b 0.627780094 0.569140918
r2343_b 0.627780094 0.569140918
r2344_b 0.627780094 0.569140918
r2346_b 0.627780094 0.569140918
r2347_b 0.627780094 0.569140918
r2352_b 0.627780094 0.569140918
r2353_b 0.627780094 0.569140918
r2354_b 0.627780094 0.569140918
r2355_b 0.627780094 0.569140918
r2356_b 0.627780094 0.569140918
r2357_b 0.627780094 0.569140918
r2358_b 0.627780094 0.569140918
r2359_b 0.627780094 0.569140918
r2360_b 0.627780094 0.569140918
r2361_b 0.627780094 0.569140918
r2362_b 0.627780094 0.569140918
r2363_b 0.627780094 0.569140918
r2364_b 0.627780094 0.569140918
r2365_b 0.627780094 0.569140918
r2366_b 0.627780094 0.569140918
r2367_b 0.627780094 0.569140918
r2368_b 0.627780094 0.569140918
r2369_b 0.627780094 0.569140918
r2371_b 0.370232662 0.435586439
r2372_b 0.370232662 0.435586439
r2373_b 0.370232662 0.435586439
r2374_b 0.370232662 0.435586439
r2375_b 0.370232662 0.435586439
r2376_b 0.370232662 0.435586439
r2377_b 0.370232662 0.435586439
r2378_b 0.370232662 0.435586439
r2379_b 0.370232662 0.435586439
r2380_b 0.370232662 0.435586439
r2420_b 1.866645327 0.002076945
r2482_b -5.037320137 0.03181082
r2483_b -5.037320137 0.03181082
r2484_b -5.037320137 0.03181082
r2485_b -5.037320137 0.03181082
r2486_b -5.037320137 0.03181082
r2487_b -5.037320137 0.03181082
r2488_b -5.037320137 0.03181082
r2489_b -5.037320137 0.03181082
r2490_b -5.037320137 0.03181082
r2491_b -5.037320137 0.03181082
r2492_b -5.037320137 0.03181082
r2493_b -5.037320137 0.03181082
r2494_b -5.037320137 0.03181082
r2495_b -5.037320137 0.03181082
r2496_b -5.037320137 0.03181082
r2506_b NaN 0
r2507_b NaN 0
r2508_b NaN 0
r2509_b NaN 0
r2510_b NaN 0
r2511_b NaN 0
r2514_b NaN 0
r2516_b -0.81173855 0.213973073
r2519_b NaN 0
r2520_b 1.056056814 0.021638018
r2521_b NaN 0
r2525_b -0.861308557 0.089641456
r2526_b -0.861308557 0.089641456
r2532_b -0.861308557 0.089641456
r2534_b -0.861308557 0.089641456
r2535_b -0.861308557 0.089641456
r2537_b NaN 0
r2538_b NaN 0
r2539_b NaN 0
RE3477C_b NaN 0
CITt4_4_b -1.819741862 0.113513224
GLYt7_311_r_b NaN 0
HCO3_NAt_b 0.518398611 0.417167965
INSTt4_2_b 1.728261205 0.021395271
PIt8_b 0.657827843 0.055441923
PIt9_b 2.74729112 0.013006748
PROt4_2_r_b NaN 0
2MB2COAc_b NaN 0
3HBCOARc_b NaN 0
ADPACTD_b NaN 0
C10DCCACT_b -1.09333651 0.025109277
C12DCTD_b NaN 0
C141ACBP_b NaN 0
C142ACBP_b NaN 0
C162ACBP_b NaN 0
C2tcx_b -1.09333651 0.025109277
C4DCCACT_b -1.09333651 0.025109277
C4tcx_b -1.09333651 0.025109277
C4tmc_b -1.09333651 0.025109277
C6CRNtcx_b -1.09333651 0.025109277
C6DCCACT_b -1.09333651 0.025109277
C9BRxtc_b -1.09333651 0.025109277
DCATDc_b 0.229716005 0.824115339
DCATDr_b NaN 0
DOCOSACTDe_b NaN 0
DOCOSACTDr_b NaN 0
DOCOSADIACTD_b NaN 0
DOCOSDIACTD_b NaN 0
FAOXC12DCTc_b -1.09333651 0.025109277
GLUTCOAACBP_b NaN 0
HDCACBP_b NaN 0
HDDACBP_b NaN 0
HDECAACBP_b NaN 0
HDECEACBP_b NaN 0
HEXDIACTD_b NaN 0
HEXDICOAACBP_b NaN 0
HIVCACBP_b NaN 0
HOCDACBP_b NaN 0
HOCTDACBP_b NaN 0
HTDCACBP_b NaN 0
OCD11CRNCACT_b NaN 0
OCTDEC2ACBP_b NaN 0
OCTDECCACT_b -1.09333651 0.025109277
OMHDEACIDTD_b NaN 0
OMHDOCOSACTD_b NaN 0
OMHPALTD_b NaN 0
SEBACIDTD_b NaN 0
SUBEACTD_b NaN 0
SUBERCACT_b -1.09333651 0.025109277
SUCCTD_b NaN 0
CYSSNAT5tc_b 0.480947654 0.489773524
GLYSNAT5tc_b 0.480947654 0.489773524
HPETFABP1tc_b NaN 0
LEUPHELAT2tc_b NaN 0
OCDEAFABP1tc_b NaN 0
PMTCOAFABP1tc_b NaN 0
3AIB_Dtm_b NaN 0
3HCO3_NAt_b -3.942192148 0.012126889
5MTHFt2le_b NaN 0
AHCYStd_b NaN 0
AMETtd_b NaN 0
ASPDTDe_b NaN 0
CHSTEROLtrc_b NaN 0
CRNrtx_b NaN 0
Coqe_b NaN 0
FADtm_b NaN 0
FOLt2le_b NaN 0
FRDPtcr_b NaN 0
GLYC3Ptmc_b NaN 0
GLYCTDle_b NaN 0
KHte_b NaN 0
MAL_Ltx_b NaN 0
NADtm_b NaN 0
NADtx_b NaN 0
NODe_b NaN 0
PPItm_b NaN 0
PRO_Dtde_b NaN 0
PTCRTD_b NaN 0
Q10H2e_b NaN 0
SFCYSe_b NaN 0
SPMTDe_b NaN 0
SPRMTDe_b 1.441470032 0.051771045
q10h2tc_b NaN 0
q10tm_b NaN 0
34HPPte_b NaN 0
3MOBte_b NaN 0
3MOPte_b NaN 0
4HPRO_LTte_b NaN 0
4MOPte_b NaN 0
5MTAte_b NaN 0
5OXPROt_b NaN 0
AHCYSte_b NaN 0
AICARte_b NaN 0
ANTHte_b NaN 0
CBASPte_b NaN 0
MAL_Lte_b NaN 0
OROTGLUt_b NaN 0
IDOURte_b NaN 0
fumt_b NaN 0
xmpt_b NaN 0
dcmpt_b NaN 0
HC00342te_b NaN 0
glyc3pte_b NaN 0
sink_citr(c)_b NaN 0
sink_pre_prot(r)_b NaN 0
sink_c81coa(c)_b NaN 0
sink_dd2coa(c)_b NaN 0
sink_decdicoa(c)_b NaN 0
sink_octdececoa(c)_b NaN 0
sink_tetdece1coa(c)_b NaN 0
sink_5hpet(c)_b NaN 0
EX_10fthf(e)_b NaN 0
EX_11_cis_retfa(e)_b NaN 0
EX_13_cis_retnglc(e)_b NaN 0
EX_1glyc_hs(e)_b NaN 0
EX_1mncam(e)_b NaN 0
EX_2425dhvitd2(e)_b NaN 0
EX_2425dhvitd3(e)_b NaN 0
EX_24nph(e)_b NaN 0
